User_ID,Age,Gender,Location,Occupation,Marital_Status,Education_Level,Income_Level,Device_Type,App_Download_Source,Region,App_Name,Screen_Time,Session_Count,Notifications_Received,Time_Spent_Per_Session,App_Installs,App_Version,Usage_Patterns,Peak_Usage_Times,Break_Intervals,Usage_Frequency,App_Addiction_Level,Engagement_Level,Social_Interaction,App_Purpose,Content_Type,Average_Interaction_Time,Sleep_Disruption,Distraction_Level
U0129,50,Invalid,Briantown,Retired,Single,Postgraduate,Middle,iOS,Other,East,WhatsApp,91,9999,24,23,Yes,Beta,Binge,Afternoon,10 mins every hour,Monthly,55,82,121,News,Text Posts,26,9,5
U0130,23,Other,West Philip,Professional,Widowed,Postgraduate,Low,Android,Google Play,East,Instagram,9999,8,41,11,Yes,Beta,Binge,Night,5 mins every hour,Monthly,75,82,233,Socializing,Stories,22,6,9
U0131,Invalid,Female,East Nancy,Student,Widowed,Undergraduate,Low,iOS,Other,West,TikTok,260,12,12,16,Invalid,v1.0,Binge,Morning,5 mins every hour,Monthly,75,51,414,Education,Text Posts,9,6,9
U0132,29,Male,Howardchester,Student,Married,High School,High,Android,Other,South,Instagram,9999,1,2,21,No,v1.1,Rare,Afternoon,None,Daily,30,86,437,Education,Stories,10,7,8
U0133,28,Male,Lake Williamborough,Retired,Married,Postgraduate,High,iOS,Other,South,Instagram,299,14,26,18,No,v1.1,Binge,Morning,5 mins every hour,Daily,42,5,491,News,Photos,5,7,6
U0134,40,Male,Port Michael,Professional,Married,Undergraduate,High,Tablet,Google Play,North,Instagram,235,18,30,27,Yes,Beta,Binge,Morning,None,Monthly,1,2,125,Education,Stories,15,4,3
U0135,41,Male,Greenville,Unemployed,Widowed,Undergraduate,Low,Tablet,Apple Store,South,TikTok,191,8,26,25,No,v1.0,Rare,Evening,5 mins every hour,Monthly,9999,55,386,Education,Videos,19,1,8
U0136,37,Other,Lewisfurt,Unemployed,Widowed,Undergraduate,Middle,Android,Other,West,TikTok,130,7,36,9,No,v1.2,Regular,Morning,5 mins every hour,Daily,63,5,365,News,Photos,16,1,3
U0137,99,Female,Gordonfurt,Unemployed,Widowed,Undergraduate,High,iOS,Apple Store,West,WhatsApp,9999,16,34,9,No,v1.2,Binge,Afternoon,10 mins every hour,Monthly,55,33,346,News,Stories,21,2,8
U0138,34,Female,Davisside,Unemployed,Widowed,High School,Middle,iOS,Apple Store,South,Twitter,245,14,5,29,Yes,Latest,Regular,Morning,5 mins every hour,Monthly,87,71,484,Socializing,Videos,5,5,8
U0139,29,Female,Alexisside,Retired,Single,Postgraduate,Middle,Tablet,Other,East,TikTok,273,12,10,22,No,v1.2,Rare,Evening,None,Monthly,10,9,250,Work,Photos,15,2,1
U0140,99,Male,North Christinatown,Student,Married,Undergraduate,Middle,Android,Google Play,South,Twitter,241,13,30,17,No,v1.1,Binge,Morning,None,Monthly,9999,9,389,Socializing,Videos,26,7,3
U0141,19,Female,Port Brandon,Student,Widowed,Postgraduate,Middle,Tablet,Google Play,West,Twitter,Invalid,17,41,18,Yes,v1.1,Rare,Night,5 mins every hour,Monthly,73,41,244,News,Stories,10,5,1
U0142,99,Male,North Allen,Professional,Married,Undergraduate,Low,Tablet,Other,East,Facebook,241,Invalid,28,17,Yes,Latest,Rare,Night,10 mins every hour,Monthly,9999,8,114,Entertainment,Videos,13,6,9
U0143,36,Male,South Stephanieberg,Professional,Married,Undergraduate,High,Tablet,Other,South,TikTok,9999,19,25,11,Yes,v1.0,Regular,Evening,None,Weekly,27,50,61,Education,Text Posts,18,1,9
U0144,32,Male,Lake Elizabethport,Student,Widowed,High School,High,Tablet,Other,North,WhatsApp,157,Invalid,46,21,No,v1.0,Regular,Morning,None,Daily,85,87,307,News,Stories,24,8,3
U0145,51,Other,Maryhaven,Unemployed,Widowed,Postgraduate,Low,Android,Google Play,East,WhatsApp,69,9999,39,5,Yes,v1.0,Binge,Afternoon,None,Daily,39,42,173,News,Text Posts,13,1,4
U0146,51,Female,Kevinhaven,Unemployed,Single,Postgraduate,Low,iOS,Apple Store,North,Facebook,9999,18,0,14,Yes,v1.2,Regular,Night,10 mins every hour,Monthly,90,84,177,Work,Videos,14,0,7
U0147,34,Other,Taylorside,Retired,Married,Undergraduate,High,Android,Google Play,North,Facebook,Invalid,15,17,22,Yes,Beta,Regular,Night,10 mins every hour,Daily,33,84,328,Work,Videos,7,2,7
U0148,57,Other,Ellisville,Retired,Married,Undergraduate,Middle,Android,Google Play,South,Facebook,Invalid,Invalid,28,11,Yes,v1.1,Rare,Evening,5 mins every hour,Daily,71,100,313,Socializing,Videos,6,3,2
U0149,21,Male,Turnerstad,Retired,Married,Postgraduate,Middle,Tablet,Other,South,Facebook,Invalid,8,42,24,Yes,v1.1,Rare,Morning,10 mins every hour,Daily,9999,58,328,Work,Stories,9,6,7
U0150,36,Other,Christianhaven,Unemployed,Widowed,Postgraduate,High,Android,Apple Store,South,TikTok,Invalid,17,9,11,Yes,v1.0,Rare,Afternoon,None,Daily,7,29,450,Entertainment,Text Posts,6,4,10
U0151,99,Other,Jeffreyside,Unemployed,Single,High School,Low,iOS,Google Play,South,TikTok,233,7,40,27,Yes,v1.2,Rare,Evening,None,Daily,52,67,241,Entertainment,Videos,16,2,7
U0152,39,Male,South Kevinmouth,Professional,Single,High School,Low,Android,Other,East,Facebook,9999,5,47,24,Yes,v1.2,Regular,Morning,5 mins every hour,Daily,73,64,453,Entertainment,Text Posts,11,6,10
U0153,36,Female,East Timothyport,Unemployed,Widowed,Postgraduate,High,Tablet,Apple Store,North,Twitter,190,4,39,22,Yes,Latest,Rare,Afternoon,5 mins every hour,Monthly,Invalid,91,332,Entertainment,Stories,23,10,9
U0154,23,Male,West Amanda,Unemployed,Single,High School,Low,Tablet,Google Play,North,Instagram,39,14,0,29,Yes,Latest,Rare,Night,10 mins every hour,Weekly,Invalid,5,272,Entertainment,Text Posts,17,3,10
U0155,22,Male,Jacksonhaven,Student,Married,Undergraduate,High,iOS,Google Play,West,WhatsApp,283,13,38,12,No,Beta,Rare,Evening,10 mins every hour,Daily,9999,45,344,Work,Photos,6,4,10
U0156,36,Male,Bennettview,Retired,Single,Postgraduate,High,Tablet,Other,East,TikTok,84,15,23,14,Yes,v1.0,Regular,Evening,10 mins every hour,Daily,42,5,123,Socializing,Photos,22,2,10
U0157,Invalid,Other,East Johnview,Unemployed,Widowed,High School,High,Android,Other,South,TikTok,201,6,24,16,No,Beta,Binge,Morning,10 mins every hour,Weekly,44,82,178,Work,Text Posts,28,0,1
U0158,Invalid,Male,Michaelfurt,Student,Widowed,Undergraduate,Middle,Android,Google Play,South,Instagram,238,Invalid,39,9,Yes,Latest,Binge,Night,10 mins every hour,Daily,71,31,168,Socializing,Text Posts,11,9,2
U0159,55,Female,Port Sharonport,Unemployed,Single,Postgraduate,Low,Tablet,Apple Store,North,Instagram,139,1,35,12,No,Beta,Regular,Evening,5 mins every hour,Daily,52,40,356,Entertainment,Photos,18,1,3
U0160,41,Male,West Paulaview,Professional,Married,High School,Low,Android,Apple Store,West,TikTok,Invalid,10,7,17,No,Beta,Binge,Afternoon,None,Monthly,70,69,70,News,Stories,23,9,1
U0161,55,Unknown,Taylortown,Student,Widowed,Undergraduate,Middle,Tablet,Apple Store,South,Twitter,218,Invalid,43,14,Yes,v1.0,Regular,Afternoon,None,Monthly,34,54,395,News,Stories,7,3,9
U0162,53,Female,North Michaelhaven,Professional,Single,Postgraduate,Middle,Tablet,Apple Store,South,Twitter,Invalid,17,14,24,Yes,v1.1,Binge,Night,10 mins every hour,Weekly,17,38,322,Work,Videos,24,0,5
U0163,Invalid,Other,East Adamland,Retired,Widowed,High School,Middle,Android,Other,West,TikTok,111,10,33,19,No,v1.2,Rare,Evening,5 mins every hour,Monthly,72,8,55,Education,Photos,9,5,2
U0164,38,Other,North Kendrahaven,Professional,Widowed,Undergraduate,Middle,Android,Google Play,South,Facebook,186,1,42,10,No,v1.0,Binge,Evening,None,Weekly,82,15,435,News,Stories,28,10,7
U0165,99,Other,New Cameronmouth,Student,Single,Undergraduate,High,iOS,Apple Store,East,Twitter,9999,13,39,25,Yes,v1.0,Regular,Afternoon,10 mins every hour,Monthly,9999,26,442,Entertainment,Videos,14,0,10
U0166,54,Female,Michelleshire,Unemployed,Married,Postgraduate,Middle,Tablet,Other,North,Twitter,9999,19,48,14,Invalid,Beta,Regular,Morning,None,Weekly,37,45,271,Education,Videos,14,5,8
U0167,22,Female,Michaelfurt,Professional,Widowed,High School,High,Android,Other,South,Facebook,103,Invalid,43,28,No,v1.1,Binge,Afternoon,10 mins every hour,Weekly,63,30,258,Entertainment,Photos,9,7,6
U0168,99,Other,West Paul,Professional,Married,Postgraduate,Low,iOS,Apple Store,North,Facebook,59,2,48,8,Yes,Beta,Regular,Night,None,Monthly,98,38,474,Entertainment,Photos,18,9,8
U0169,50,Other,East Charles,Unemployed,Single,High School,Low,Android,Google Play,South,WhatsApp,269,8,34,27,No,v1.1,Rare,Night,5 mins every hour,Daily,34,100,218,News,Text Posts,27,5,3
U0170,23,Female,South Andrewside,Retired,Married,High School,High,Android,Apple Store,South,Twitter,149,2,9,26,No,Latest,Binge,Evening,5 mins every hour,Daily,Invalid,97,477,Education,Stories,12,0,1
U0171,51,Other,Paulmouth,Unemployed,Widowed,High School,Middle,Tablet,Other,North,Instagram,115,9999,31,8,Invalid,v1.0,Rare,Morning,None,Weekly,69,93,1,Education,Text Posts,27,7,7
U0172,24,Other,South Lindaville,Retired,Single,High School,Middle,iOS,Other,South,WhatsApp,Invalid,4,7,21,No,v1.1,Regular,Night,10 mins every hour,Monthly,85,20,448,Entertainment,Text Posts,12,7,9
U0173,42,Unknown,East Kevinmouth,Student,Single,Undergraduate,Low,Tablet,Other,South,WhatsApp,151,10,46,29,Yes,v1.0,Regular,Morning,10 mins every hour,Monthly,9999,5,297,Work,Stories,8,9,10
U0174,37,Invalid,Lake Michael,Student,Single,Postgraduate,Low,iOS,Google Play,East,WhatsApp,221,17,20,6,No,v1.2,Rare,Afternoon,5 mins every hour,Daily,95,6,455,Education,Text Posts,25,1,10
U0175,99,Other,Lake Jonathanchester,Retired,Married,High School,High,iOS,Apple Store,West,Twitter,Invalid,4,13,22,Yes,Beta,Regular,Morning,10 mins every hour,Weekly,26,34,273,Socializing,Stories,27,3,8
U0176,99,Invalid,Lake Anthonyview,Retired,Widowed,Postgraduate,High,Tablet,Other,East,WhatsApp,280,Invalid,27,21,Yes,Latest,Rare,Evening,10 mins every hour,Monthly,48,60,241,Entertainment,Photos,12,4,6
U0177,99,Other,Harperfurt,Retired,Single,Postgraduate,Middle,Android,Google Play,South,Instagram,292,Invalid,49,13,No,v1.1,Rare,Morning,5 mins every hour,Weekly,94,73,4,News,Text Posts,27,3,1
U0178,48,Other,South Royview,Retired,Single,Undergraduate,Low,Android,Other,South,Twitter,75,5,23,29,Yes,v1.1,Binge,Morning,5 mins every hour,Daily,34,68,373,Socializing,Photos,29,3,1
U0179,22,Female,South Philipberg,Unemployed,Married,High School,High,Android,Apple Store,North,Twitter,9999,18,33,23,No,Beta,Binge,Night,5 mins every hour,Daily,9999,36,479,News,Videos,5,2,2
U0180,40,Male,Coopertown,Retired,Married,Undergraduate,High,Tablet,Other,South,Twitter,47,7,41,11,Yes,v1.2,Binge,Evening,None,Weekly,81,30,416,News,Text Posts,22,8,6
U0181,32,Male,Staceybury,Student,Married,Undergraduate,Low,iOS,Google Play,West,Facebook,257,10,12,11,No,v1.1,Rare,Evening,None,Daily,26,58,499,Entertainment,Stories,24,1,3
U0182,31,Unknown,North Donaldfort,Unemployed,Widowed,Postgraduate,Middle,Tablet,Other,North,Twitter,65,11,20,28,Yes,Beta,Regular,Evening,None,Weekly,81,61,65,Socializing,Videos,28,10,5
U0183,44,Other,Nataliehaven,Professional,Widowed,Undergraduate,Low,Tablet,Google Play,South,WhatsApp,Invalid,7,17,24,Invalid,Latest,Regular,Night,10 mins every hour,Weekly,29,88,169,News,Stories,18,7,9
U0184,Invalid,Other,Meganside,Professional,Single,Undergraduate,Low,Android,Other,South,Twitter,97,1,0,15,Yes,Latest,Rare,Night,None,Weekly,9999,100,259,Socializing,Photos,14,10,6
U0185,Invalid,Female,South Timothyport,Student,Married,High School,High,Tablet,Google Play,North,WhatsApp,205,7,28,12,Invalid,v1.2,Rare,Night,10 mins every hour,Weekly,54,89,172,Education,Photos,6,0,3
U0186,36,Female,West Barbaraborough,Student,Widowed,Undergraduate,Middle,Android,Other,West,WhatsApp,78,Invalid,27,13,Yes,v1.2,Regular,Evening,10 mins every hour,Weekly,36,92,235,Entertainment,Videos,21,3,2
U0187,48,Female,Port Wesley,Retired,Single,Postgraduate,Low,Tablet,Other,East,Instagram,136,19,48,18,No,v1.0,Rare,Evening,5 mins every hour,Monthly,9999,99,279,Socializing,Text Posts,13,6,9
U0188,-1,Female,Ronniefurt,Professional,Widowed,Postgraduate,Middle,Tablet,Apple Store,West,Instagram,195,18,45,5,No,v1.0,Rare,Night,10 mins every hour,Weekly,73,54,166,Work,Text Posts,27,8,6
U0189,Invalid,Female,West Lisa,Professional,Widowed,High School,Low,Tablet,Other,East,Twitter,9999,19,36,24,Yes,v1.2,Binge,Afternoon,5 mins every hour,Daily,90,67,351,Work,Text Posts,10,5,2
U0190,50,Female,Mccallville,Student,Single,Postgraduate,Middle,Tablet,Google Play,North,Instagram,Invalid,8,39,5,Yes,v1.0,Rare,Night,10 mins every hour,Weekly,97,96,471,Socializing,Videos,8,3,1
U0191,48,Other,Tannerchester,Student,Widowed,High School,Middle,iOS,Google Play,South,WhatsApp,102,9999,16,29,Invalid,Latest,Rare,Afternoon,5 mins every hour,Weekly,39,95,139,Entertainment,Text Posts,9,4,4
U0192,Invalid,Female,Lake Matthewstad,Unemployed,Widowed,Undergraduate,Low,Tablet,Apple Store,East,Instagram,296,9999,5,8,Yes,v1.1,Regular,Evening,5 mins every hour,Weekly,45,22,190,Work,Videos,21,6,1
U0193,-1,Unknown,Lake Jenniferbury,Professional,Widowed,Postgraduate,Middle,iOS,Other,South,Twitter,235,Invalid,38,20,No,v1.0,Rare,Evening,None,Weekly,67,73,15,Entertainment,Text Posts,25,9,5
U0194,58,Male,Wigginsville,Student,Married,Undergraduate,High,Android,Google Play,West,Twitter,45,6,46,17,Yes,Latest,Rare,Night,5 mins every hour,Weekly,71,78,321,Education,Text Posts,8,2,1
U0195,-1,Other,Camachoview,Professional,Single,High School,Low,Android,Google Play,South,Instagram,9999,14,45,25,No,v1.2,Regular,Afternoon,10 mins every hour,Daily,50,83,32,Work,Photos,12,10,2
U0196,23,Male,Adrianside,Retired,Widowed,Postgraduate,High,Tablet,Apple Store,East,Twitter,59,7,8,29,Yes,Beta,Regular,Night,5 mins every hour,Daily,9999,72,58,Socializing,Text Posts,13,7,5
U0197,33,Unknown,Singhtown,Unemployed,Married,Undergraduate,High,Tablet,Apple Store,West,Facebook,Invalid,16,49,16,No,v1.0,Binge,Morning,None,Monthly,9999,68,497,Work,Photos,22,7,4
U0198,53,Unknown,Port Candace,Unemployed,Married,Postgraduate,Middle,iOS,Google Play,North,Facebook,68,18,16,6,No,Beta,Rare,Night,5 mins every hour,Monthly,9,7,464,Socializing,Videos,13,2,1
U0199,-1,Other,West Randy,Retired,Widowed,Undergraduate,Middle,Tablet,Google Play,South,WhatsApp,9999,19,48,20,No,Latest,Binge,Morning,None,Daily,95,25,321,News,Stories,20,3,5
U0200,20,Female,East Judithland,Retired,Widowed,High School,High,Tablet,Apple Store,West,Twitter,286,3,29,23,Yes,v1.2,Regular,Evening,None,Daily,16,37,337,Work,Text Posts,26,10,8
U0201,45,Female,Xavierland,Unemployed,Single,Postgraduate,Low,iOS,Google Play,West,WhatsApp,9999,14,48,8,No,v1.2,Rare,Morning,None,Daily,11,80,5,Work,Stories,6,8,3
U0202,-1,Other,Kristinberg,Student,Widowed,Postgraduate,Low,Android,Apple Store,South,TikTok,110,17,18,12,No,Latest,Binge,Afternoon,5 mins every hour,Weekly,2,19,168,Entertainment,Stories,17,4,10
U0203,99,Female,South Michaelport,Professional,Single,Undergraduate,Low,Tablet,Other,East,WhatsApp,285,7,27,21,No,v1.2,Binge,Morning,None,Weekly,63,60,349,Socializing,Photos,7,5,6
U0204,25,Other,Port Zacharychester,Student,Married,Postgraduate,Middle,Android,Google Play,East,Twitter,9999,19,14,13,Yes,Latest,Regular,Afternoon,10 mins every hour,Daily,34,43,81,Work,Text Posts,24,0,8
U0205,40,Female,East Martinmouth,Professional,Widowed,Postgraduate,High,Android,Apple Store,South,TikTok,138,12,4,23,Yes,v1.0,Regular,Morning,5 mins every hour,Daily,9999,26,449,Socializing,Videos,27,8,3
U0206,57,Invalid,Nicholastown,Retired,Married,Undergraduate,Middle,Android,Apple Store,West,TikTok,243,3,48,28,No,Latest,Rare,Afternoon,10 mins every hour,Weekly,81,36,219,Work,Photos,25,5,7
U0207,49,Male,Stephenside,Unemployed,Single,High School,Low,Android,Apple Store,West,Instagram,225,11,28,8,No,v1.0,Regular,Night,None,Monthly,55,65,172,Education,Stories,22,5,5
U0208,Invalid,Male,Schmidtfurt,Unemployed,Single,Undergraduate,Middle,Tablet,Apple Store,West,Facebook,Invalid,10,13,20,No,v1.2,Regular,Afternoon,10 mins every hour,Weekly,9,92,102,Education,Videos,12,10,7
U0209,-1,Male,Youngchester,Unemployed,Widowed,Undergraduate,High,iOS,Other,North,TikTok,246,3,49,24,Yes,Latest,Binge,Evening,10 mins every hour,Daily,9999,55,473,Socializing,Videos,16,8,8
U0210,54,Male,South Christopher,Student,Single,High School,Middle,Android,Google Play,South,Facebook,189,1,12,25,Yes,Beta,Regular,Night,None,Weekly,9999,75,297,Socializing,Stories,5,6,10
U0211,Invalid,Male,Chadtown,Professional,Married,Postgraduate,Middle,iOS,Other,South,WhatsApp,222,17,49,9,No,v1.2,Binge,Night,None,Daily,54,3,414,Education,Videos,12,5,6
U0212,28,Invalid,Lake Davidview,Professional,Widowed,High School,Middle,iOS,Other,East,TikTok,9999,10,40,7,No,v1.1,Regular,Night,10 mins every hour,Monthly,9999,49,377,Education,Videos,24,7,5
U0213,50,Male,North Michael,Student,Widowed,High School,Low,Tablet,Other,South,WhatsApp,Invalid,19,10,9,No,v1.0,Rare,Night,10 mins every hour,Weekly,9999,59,107,Work,Text Posts,20,9,1
U0214,99,Female,Lake Christopherton,Student,Widowed,Postgraduate,High,iOS,Other,North,TikTok,185,7,41,6,Yes,v1.1,Binge,Morning,None,Daily,15,70,203,News,Videos,13,9,8
U0215,19,Other,Port Michelle,Professional,Widowed,Postgraduate,Middle,Tablet,Google Play,East,WhatsApp,43,1,46,20,No,v1.2,Binge,Evening,10 mins every hour,Monthly,93,33,132,News,Videos,16,9,8
U0216,99,Female,Lake William,Unemployed,Married,Undergraduate,High,Android,Other,South,WhatsApp,9999,6,10,19,Yes,Latest,Binge,Morning,None,Weekly,69,41,222,Work,Text Posts,20,2,2
U0217,58,Invalid,Lake Emilyport,Retired,Single,Postgraduate,Low,Android,Other,South,Instagram,Invalid,9999,12,13,No,Beta,Regular,Morning,None,Weekly,50,35,230,Entertainment,Stories,20,9,10
U0218,-1,Male,Michaelside,Unemployed,Married,Undergraduate,Middle,Tablet,Google Play,North,TikTok,282,6,4,14,Yes,v1.1,Binge,Evening,None,Weekly,57,31,4,Socializing,Videos,12,6,1
U0219,28,Male,Rebeccafort,Student,Widowed,High School,Middle,Android,Other,South,WhatsApp,192,9999,39,7,No,v1.0,Binge,Morning,10 mins every hour,Daily,19,15,184,Education,Stories,18,2,9
U0220,36,Male,New Ericland,Professional,Widowed,High School,High,Tablet,Apple Store,East,WhatsApp,91,14,18,20,No,Latest,Rare,Night,5 mins every hour,Weekly,10,62,84,Entertainment,Stories,26,6,3
U0221,40,Other,South Melissa,Retired,Single,High School,High,iOS,Other,North,Twitter,251,Invalid,25,10,Yes,v1.1,Rare,Night,None,Daily,97,75,14,News,Text Posts,21,6,1
U0222,27,Other,Lake Taraburgh,Retired,Single,Postgraduate,Middle,Android,Other,West,Instagram,172,14,28,17,No,Beta,Binge,Afternoon,None,Monthly,57,90,194,Education,Photos,22,2,9
U0223,-1,Unknown,Lake Timothyfurt,Student,Married,Postgraduate,Low,Android,Other,East,TikTok,Invalid,9999,42,10,Yes,Beta,Rare,Afternoon,None,Weekly,50,24,312,Work,Photos,10,6,5
U0224,29,Female,Mariastad,Unemployed,Married,Undergraduate,Low,Android,Google Play,South,TikTok,150,11,40,29,Invalid,v1.0,Binge,Evening,None,Monthly,95,64,135,Education,Text Posts,5,2,10
U0225,58,Invalid,East Danielville,Professional,Married,High School,High,iOS,Other,South,WhatsApp,9999,1,40,19,Yes,v1.2,Binge,Evening,None,Monthly,76,29,54,Entertainment,Stories,5,8,9
U0226,33,Female,Port Jerrymouth,Unemployed,Widowed,Postgraduate,Low,Tablet,Other,East,TikTok,9999,17,27,19,Yes,Latest,Regular,Evening,None,Daily,21,29,404,Work,Photos,12,8,4
U0227,42,Other,Harperberg,Unemployed,Married,Postgraduate,Low,Android,Apple Store,North,WhatsApp,113,7,28,23,No,v1.2,Regular,Night,10 mins every hour,Weekly,61,7,184,Socializing,Text Posts,27,6,5
U0228,25,Male,Martintown,Unemployed,Widowed,Undergraduate,Middle,Tablet,Other,West,Twitter,190,11,18,8,Yes,Beta,Binge,Evening,10 mins every hour,Daily,98,19,344,Entertainment,Text Posts,14,3,9
U0229,41,Male,East James,Professional,Married,High School,High,Tablet,Google Play,South,Twitter,111,9999,47,16,Yes,Beta,Binge,Morning,10 mins every hour,Daily,86,52,22,Education,Photos,29,0,9
U0230,37,Invalid,Brendaland,Retired,Single,High School,Low,Tablet,Other,South,TikTok,246,4,5,15,Yes,v1.1,Regular,Morning,5 mins every hour,Monthly,Invalid,13,323,Work,Text Posts,13,5,5
U0231,-1,Male,Whiteville,Unemployed,Single,Undergraduate,High,iOS,Google Play,South,Twitter,204,15,46,6,No,v1.0,Regular,Afternoon,10 mins every hour,Monthly,9999,28,31,Socializing,Photos,16,10,10
U0232,23,Female,Williamstad,Unemployed,Widowed,Undergraduate,Low,Tablet,Apple Store,East,WhatsApp,84,9999,30,21,Yes,v1.1,Binge,Afternoon,5 mins every hour,Monthly,46,77,70,Education,Photos,22,6,5
U0233,41,Male,Hayeshaven,Retired,Married,Undergraduate,Low,Android,Apple Store,East,Facebook,91,13,24,26,Invalid,Latest,Binge,Night,5 mins every hour,Daily,9999,84,326,Socializing,Text Posts,7,9,3
U0234,38,Male,South Kyle,Unemployed,Single,Undergraduate,Middle,Tablet,Google Play,West,Instagram,221,5,41,7,Yes,v1.1,Regular,Afternoon,None,Monthly,16,9,123,Entertainment,Photos,13,1,6
U0235,41,Other,Laurenberg,Professional,Single,Undergraduate,Low,Android,Other,South,TikTok,182,18,35,23,Yes,v1.1,Regular,Night,5 mins every hour,Daily,87,35,243,Work,Photos,19,3,10
U0236,19,Other,New Maryfurt,Student,Widowed,Postgraduate,Middle,Tablet,Google Play,East,TikTok,106,11,7,8,No,v1.1,Binge,Evening,5 mins every hour,Monthly,9999,37,53,Socializing,Stories,12,1,6
